ID,Title,URL,Raw Release Date,Releases Date
471,"Nghị quyết 70/NQ-CP năm 2024 đề nghị xây dựng Nghị định quy định về lập dự toán, quản lý, sử dụng chi thường xuyên ngân sách nhà nước để mua sắm tài sản, trang thiết bị; cải tạo, nâng cấp, mở rộng, xây dựng mới hạng mục công trình trong các dự án đã đầu tư xây dựng do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-70-NQ-CP-2024-xay-dung-Nghi-dinh-lap-du-toan-chi-de-mua-sam-tai-san-trang-thiet-bi-611390.aspx,Ban hành: 12/05/2024,12/05/2024
472,"Nghị quyết 69/NQ-CP năm 2024 Chương trình hành động của Chính phủ thực hiện Nghị quyết 46-NQ/TW về đổi mới, nâng cao chất lượng hoạt động của Hội Nông dân Việt Nam đáp ứng yêu cầu nhiệm vụ cách mạng trong giai đoạn mới",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-69-NQ-CP-2024-Chuong-trinh-hanh-dong-thuc-hien-Nghi-quyet-46-NQ-TW-609736.aspx,Ban hành: 11/05/2024,11/05/2024
473,Nghị quyết 66/NQ-CP năm 2024 về Chương trình hành động của Chính phủ thực hiện Nghị quyết 41-NQ/TW về xây dựng và phát huy vai trò của đội ngũ doanh nhân Việt Nam trong thời kỳ mới,https://thuvienphapluat.vn/van-ban/Doanh-nghiep/Nghi-quyet-66-NQ-CP-2024-Chuong-trinh-hanh-dong-thuc-hien-Nghi-quyet-41-NQ-TW-609257.aspx,Ban hành: 09/05/2024,09/05/2024
474,"Nghị quyết 68/NQ-CP năm 2024 Chương trình hành động của Chính phủ thực hiện Nghị quyết 42-NQ/TW về tiếp tục đổi mới, nâng cao chất lượng chính sách xã hội, đáp ứng yêu cầu sự nghiệp xây dựng và bảo vệ Tổ quốc trong giai đoạn mới",https://thuvienphapluat.vn/van-ban/Van-hoa-Xa-hoi/Nghi-quyet-68-NQ-CP-2024-Chuong-trinh-hanh-dong-thuc-hien-Nghi-quyet-42-NQ-TW-609354.aspx,Ban hành: 09/05/2024,09/05/2024
475,Nghị quyết 65/NQ-CP về Phiên họp Chính phủ thường kỳ tháng 4 năm 2024,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-65-NQ-CP-2024-Phien-hop-Chinh-phu-thuong-ky-thang-4-609312.aspx,Ban hành: 07/05/2024,07/05/2024
476,"Nghị quyết 60/NQ-CP năm 2024 dự thảo Nghị quyết về thí điểm bổ sung một số cơ chế, chính sách đặc thù phát triển tỉnh Nghệ An do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-60-NQ-CP-2024-du-thao-Nghi-quyet-bo-sung-chinh-sach-dac-thu-phat-trien-Nghe-An-608701.aspx,Ban hành: 02/05/2024,02/05/2024
477,"Nghị quyết 55/NQ-CP năm 2024 dự thảo Nghị quyết sửa đổi Nghị quyết 119/2020/QH14 về thí điểm tổ chức mô hình chính quyền đô thị và một số cơ chế, chính sách đặc thù phát triển thành phố Đà Nẵng do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-55-NQ-CP-2024-du-thao-Nghi-quyet-sua-doi-Nghi-quyet-119-2020-QH14-608054.aspx,Ban hành: 26/04/2024,26/04/2024
478,"Nghị quyết 52/NQ-CP năm 2024 Chương trình hành động và Kế hoạch của Chính phủ thực hiện Chỉ thị 32-CT/TW tăng cường sự lãnh đạo của Đảng đối với công tác chống khai thác thủy sản bất hợp pháp, không báo cáo, không theo quy định và phát triển bền vững ngành thủy sản",https://thuvienphapluat.vn/van-ban/Linh-vuc-khac/Nghi-quyet-52-NQ-CP-2024-chuong-trinh-Ke-hoach-thuc-hien-Chi-thi-32-CT-TW-607361.aspx,Ban hành: 22/04/2024,22/04/2024
479,Nghị quyết 49/NQ-CP Phiên họp chuyên đề xây dựng pháp luật tháng 04 năm 2024 do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-49-NQ-CP-2024-Phien-hop-chuyen-de-xay-dung-phap-luat-thang-04-606787.aspx,Ban hành: 17/04/2024,17/04/2024
480,"Nghị quyết 45/2024/UBTVQH15 điều chỉnh Chương trình xây dựng luật, pháp lệnh năm 2024 do Ủy ban Thường vụ Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-45-2024-UBTVQH15-dieu-chinh-Chuong-trinh-xay-dung-luat-phap-lenh-607162.aspx,Ban hành: 15/04/2024,15/04/2024
481,"Nghị quyết 47/NQ-CP năm 2024 Chương trình hành động của Chính phủ đến năm 2030 thực hiện Kết luận 57-KL/TW về tiếp tục nâng cao chất lượng, hiệu quả công tác thông tin đối ngoại trong tình hình mới",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-47-NQ-CP-2024-thuc-hien-Ket-luan-57-KL-TW-cong-tac-doi-ngoai-606496.aspx,Ban hành: 15/04/2024,15/04/2024
482,"Nghị quyết 46/NQ-CP năm 2024 Báo cáo bổ sung tình hình thực hiện Nghị quyết 43/2022/QH15 về chính sách tài khóa, tiền tệ hỗ trợ Chương trình phục hồi và phát triển kinh tế - xã hội và các nghị quyết của Quốc hội về dự án quan trọng quốc gia đến hết năm 2023 do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Tai-chinh-nha-nuoc/Nghi-quyet-46-NQ-CP-2024-Bao-cao-bo-sung-thuc-hien-Nghi-quyet-43-2022-QH15-606303.aspx,Ban hành: 12/04/2024,12/04/2024
483,"Nghị quyết 45/NQ-CP năm 2024 dự thảo Nghị định hướng dẫn thực hiện chính sách tăng thu từ hoạt động xuất khẩu, nhập khẩu qua Cảng biển Nghi Sơn, tỉnh Thanh Hóa do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Xuat-nhap-khau/Nghi-quyet-45-NQ-CP-2024-du-thao-Nghi-dinh-thuc-hien-tang-thu-tu-Cang-bien-Nghi-Son-606187.aspx,Ban hành: 12/04/2024,12/04/2024
484,Nghị quyết 1035/NQ-UBTVQH15 năm 2024 hoạt động chất vấn tại Phiên họp thứ 31 của Ủy ban Thường vụ Quốc hội khóa XV,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-1035-NQ-UBTVQH15-2024-hoat-dong-chat-van-tai-Phien-hop-thu-31-khoa-XV-605803.aspx,Ban hành: 08/04/2024,08/04/2024
485,Nghị quyết 44/NQ-CP Phiên họp Chính phủ thường kỳ tháng 3 năm 2024 và Hội nghị trực tuyến Chính phủ với địa phương,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-44-NQ-CP-2024-Phien-hop-Chinh-phu-thuong-ky-thang-3-605613.aspx,Ban hành: 05/04/2024,05/04/2024
486,Nghị quyết 43/NQ-CP năm 2024 ký Hiệp định Thương mại giữa Việt Nam - Lào do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Thuong-mai/Nghi-quyet-43-NQ-CP-2024-ky-Hiep-dinh-Thuong-mai-giua-Viet-Nam-Lao-606484.aspx,Ban hành: 05/04/2024,05/04/2024
487,Nghị quyết 41/NQ-CP năm 2024 phê duyệt Hiệp định về miễn thị thực cho người mang hộ chiếu ngoại giao và hộ chiếu công vụ giữa Việt Nam và U-gan-đa do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Quyen-dan-su/Nghi-quyet-41-NQ-CP-2024-Hiep-dinh-mien-thi-thuc-nguoi-mang-ho-chieu-ngoai-giao-U-gan-da-605201.aspx,Ban hành: 04/04/2024,04/04/2024
488,Nghị quyết 40/NQ-CP năm 2024 phê duyệt Hiệp định miễn thị thực cho người mang hộ chiếu phổ thông giữa Việt Nam và Cộng hòa Ca-dắc-xtan do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Quyen-dan-su/Nghi-quyet-40-NQ-CP-2024-Hiep-dinh-mien-thi-thuc-nguoi-mang-ho-chieu-pho-thong-Ca-dac-xtan-605200.aspx,Ban hành: 04/04/2024,04/04/2024
489,Nghị quyết 42/NQ-CP Phiên họp chuyên đề về xây dựng pháp luật tháng 03 năm 2024 do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-42-NQ-CP-2024-Phien-hop-chuyen-de-xay-dung-phap-luat-thang-03-605169.aspx,Ban hành: 04/04/2024,04/04/2024
490,"Nghị quyết 39/NQ-CP năm 2024 về Đề nghị xây dựng Nghị quyết của Quốc hội về thí điểm một số cơ chế, chính sách đặc thù phát triển tỉnh Nghệ An do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-39-NQ-CP-2024-xay-dung-Nghi-quyet-thi-diem-chinh-sach-dac-thu-phat-trien-Nghe-An-604990.aspx,Ban hành: 03/04/2024,03/04/2024
491,"Nghị quyết 38/NQ-CP năm 2024 Chương trình hành động của Chính phủ thực hiện Kết luận 62-KL/TW thực hiện Nghị quyết 19-NQ/TW về tiếp tục đổi mới hệ thống tổ chức và quản lý, nâng cao chất lượng và hiệu quả hoạt động của các đơn vị sự nghiệp công lập",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-38-NQ-CP-2024-thuc-hien-Ket-luan-62-KL-TW-thuc-hien-Nghi-quyet-19-NQ-TW-604817.aspx,Ban hành: 02/04/2024,02/04/2024
492,"Nghị quyết 37/NQ-CP năm 2024 đề nghị xây dựng Nghị quyết sửa đổi, bổ sung Nghị quyết 119/2020/QH14 thí điểm tổ chức mô hình chính quyền đô thị và cơ chế, chính sách đặc thù phát triển Thành phố Đà Nẵng do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-37-NQ-CP-2024-xay-dung-Nghi-quyet-sua-doi-Nghi-quyet-119-2020-QH14-606166.aspx,Ban hành: 30/03/2024,30/03/2024
493,Nghị quyết 36/NQ-CP năm 2024 phê duyệt Hiệp định giữa Chính phủ nước Cộng hòa xã hội chủ nghĩa Việt Nam và Cộng hòa Bê-la-rút về hợp tác trong lĩnh vực giáo dục do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Giao-duc/Nghi-quyet-36-NQ-CP-2024-phe-duyet-Hiep-dinh-giua-Viet-Nam-va-Be-la-rut-ve-hop-tac-giao-duc-603778.aspx,Ban hành: 25/03/2024,25/03/2024
494,Nghị quyết 34/NQ-CP năm 2024 phê duyệt Hiệp định về cùng bảo vệ và trao đổi tin mật giữa Việt Nam - Lào do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-34-NQ-CP-2024-phe-duyet-Hiep-dinh-trao-doi-tin-mat-giua-Viet-Nam-Lao-604322.aspx,Ban hành: 23/03/2024,23/03/2024
495,Nghị quyết 33/NQ-CP năm 2024 phê duyệt Nghị định thư thứ hai sửa đổi Hiệp định về tránh đánh thuế hai lần và ngăn ngừa trốn lậu thuế đối với các loại thuế đánh vào thu nhập và tài sản giữa Việt Nam và Lúc-xăm-bua do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Thue-Phi-Le-Phi/Nghi-quyet-33-NQ-CP-2024-sua-doi-Hiep-dinh-tranh-danh-thue-hai-lan-Viet-Nam-Luc-xam-bua-603187.aspx,Ban hành: 21/03/2024,21/03/2024
496,"Nghị quyết 32/NQ-CP năm 2024 Kế hoạch thực hiện Nghị quyết 686/NQ-UBTVQH15 giám sát chuyên đề về thực hiện Nghị quyết 88/2014/QH13 và 51/2017/QH14 về đổi mới chương trình, sách giáo khoa giáo dục phổ thông do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Giao-duc/Nghi-quyet-32-NQ-CP-2024-Ke-hoach-thuc-hien-Nghi-quyet-686-NQ-UBTVQH15-603067.aspx,Ban hành: 20/03/2024,20/03/2024
497,"Nghị quyết 1012/NQ-UBTVQH15 năm 2024 thành lập phường An Điền, phường An Tây thuộc thị xã Bến Cát và thành lập thành phố Bến Cát, tỉnh Bình Dương do Ủy ban Thường vụ Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-1012-NQ-UBTVQH15-2024-thanh-lap-phuong-An-Dien-Binh-Duong-606079.aspx,Ban hành: 19/03/2024,19/03/2024
498,"Nghị quyết 1013/NQ-UBTVQH15 năm 2024 sắp xếp, thành lập các phường thuộc thị xã Gò Công và thành lập Thành phố Gò Công, tỉnh Tiền Giang do Ủy ban Thường vụ Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-1013-NQ-UBTVQH15-2024-thanh-lap-cac-phuong-thuoc-thi-xa-Go-Cong-Tien-Giang-606022.aspx,Ban hành: 19/03/2024,19/03/2024
499,"Nghị quyết 31/NQ-CP năm 2024 thông qua Báo cáo đề xuất điều chỉnh chủ trương đầu tư Chương trình mục tiêu quốc gia Phát triển kinh tế - xã hội vùng đồng bào dân tộc thiểu số và miền núi giai đoạn 2021-2030 đã hoàn thiện sau khi tiếp thu, giải trình ý kiến thẩm tra sơ bộ của Hội đồng Dân tộc của Quốc hội do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Thuong-mai/Nghi-quyet-31-NQ-CP-2024-de-xuat-dieu-chinh-dau-tu-Chuong-trinh-Phat-trien-vung-dong-bao-dan-toc-602237.aspx,Ban hành: 14/03/2024,14/03/2024
500,"Nghị quyết 29/NQ-CP năm 2024 Chương trình hành động thực hiện Kết luận 61-KL/TW về tiếp tục thực hiện Chỉ thị 13-CT/TW về tăng cường sự lãnh đạo của Đảng đối với công tác quản lý, bảo vệ và phát triển rừng do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Tai-nguyen-Moi-truong/Nghi-quyet-29-NQ-CP-2024-thuc-hien-Ket-luan-61-KL-TW-quan-ly-bao-ve-va-phat-trien-rung-601466.aspx,Ban hành: 08/03/2024,08/03/2024
501,Nghị quyết 28/NQ-CP phiên họp Chính phủ thường kỳ tháng 02 năm 2024,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-28-NQ-CP-2024-phien-hop-Chinh-phu-thuong-ky-thang-02-600957.aspx,Ban hành: 05/03/2024,05/03/2024
502,"Nghị quyết 27/NQ-CP năm 2024 đàm phán, ký Bản ghi nhớ về thân nhân thành viên cơ quan đại diện ngoại giao, cơ quan lãnh sự làm việc có thu nhập giữa Việt Nam và Ô-xtơ-rây-li-a do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-27-NQ-CP-2024-ky-Ban-ghi-nho-than-nhan-dai-dien-ngoai-giao-co-thu-nhap-O-xto-ray-li-a-600475.aspx,Ban hành: 01/03/2024,01/03/2024
503,Nghị quyết 26/NQ-CP Phiên họp chuyên đề về xây dựng pháp luật tháng 02 năm 2024 do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-26-NQ-CP-2024-Phien-hop-chuyen-de-xay-dung-phap-luat-thang-02-601112.aspx,Ban hành: 29/02/2024,29/02/2024
504,Nghị quyết 25/NQ-CP năm 2024 đề nghị xây dựng Luật Thuế tiêu thụ đặc biệt (sửa đổi) do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Thue-Phi-Le-Phi/Nghi-quyet-25-NQ-CP-2024-De-nghi-xay-dung-Luat-Thue-tieu-thu-dac-biet-sua-doi-600031.aspx,Ban hành: 27/02/2024,27/02/2024
505,"Nghị quyết 24/NQ-CP năm 2024 chế độ phụ cấp đặc biệt đối với cán bộ, công chức, viên chức, lực lượng vũ trang công tác tại xã Chơ Chun và xã Đắc Tôi thuộc huyện Nam Giang, tỉnh Quảng Nam do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-24-NQ-CP-2024-che-do-phu-cap-dac-biet-can-bo-xa-Cho-Chun-huyen-Nam-Giang-Quang-Nam-599236.aspx,Ban hành: 20/02/2024,20/02/2024
506,Nghị quyết 22/NQ-CP phiên họp chuyên đề xây dựng pháp luật tháng 01 năm 2024 do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-22-NQ-CP-2024-phien-hop-chuyen-de-xay-dung-phap-luat-thang-01-598537.aspx,Ban hành: 09/02/2024,09/02/2024
507,Nghị quyết 21/NQ-CP hạn mức bảo lãnh Chính phủ và hạn mức vay về cho vay lại năm 2024 do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Tai-chinh-nha-nuoc/Nghi-quyet-21-NQ-CP-2024-han-muc-bao-lanh-Chinh-phu-va-han-muc-vay-ve-cho-vay-lai-599431.aspx,Ban hành: 07/02/2024,07/02/2024
508,Nghị quyết 43/2024/UBTVQH15 quy định về Kỷ niệm chương “Vì sự nghiệp Quốc hội Việt Nam” do Ủy ban Thường vụ Quốc hội ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-43-2024-UBTVQH15-Ky-niem-chuong-Vi-su-nghiep-Quoc-hoi-Viet-Nam-598721.aspx,Ban hành: 05/02/2024,05/02/2024
509,Nghị quyết 20/NQ-CP phiên họp Chính phủ thường kỳ tháng 01 năm 2024,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-20-NQ-CP-2024-phien-hop-Chinh-phu-thuong-ky-thang-1-598455.aspx,Ban hành: 05/02/2024,05/02/2024
510,"Nghị quyết 44/2024/UBTVQH15 quy định về thi đua, khen thưởng đối với đại biểu Quốc hội, các cơ quan của Quốc hội, các cơ quan thuộc Ủy ban Thường vụ Quốc hội và cán bộ, công chức thuộc thẩm quyền quản lý của Ủy ban Thường vụ Quốc hội",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-44-2024-UBTVQH15-thi-dua-khen-thuong-doi-voi-dai-bieu-Quoc-hoi-598759.aspx,Ban hành: 05/02/2024,05/02/2024
511,Nghị quyết 19/NQ-CP năm 2024 phê duyệt Hiệp định miễn thị thực cho người mang hộ chiếu ngoại giao và hộ chiếu công vụ giữa Việt Nam và Đô-mi-ni-ca do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Quyen-dan-su/Nghi-quyet-19-NQ-CP-2024-Hiep-dinh-mien-thi-thuc-nguoi-mang-ho-chieu-ngoai-giao-Do-mi-ni-ca-597939.aspx,Ban hành: 31/01/2024,31/01/2024
512,"Nghị quyết 18/NQ-CP năm 2024 phê duyệt Hiệp định về miễn thị thực cho người mang hộ chiếu ngoại giao, hộ chiếu công vụ, hộ chiếu phổ thông giữa Việt Nam - Mông Cổ do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Quyen-dan-su/Nghi-quyet-18-NQ-CP-2024-phe-duyet-Hiep-dinh-mien-thi-thuc-ho-chieu-ngoai-giao-Mong-Co-600281.aspx,Ban hành: 31/01/2024,31/01/2024
513,Nghị quyết 17/NQ-CP năm 2024 phê duyệt sửa đổi các Nghị định thư tài chính giữa Việt Nam - Pháp do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Tai-chinh-nha-nuoc/Nghi-quyet-17-NQ-CP-2024-sua-doi-cac-Nghi-dinh-thu-tai-chinh-giua-Viet-Nam-Phap-597486.aspx,Ban hành: 30/01/2024,30/01/2024
514,Nghị quyết 16/NQ-CP năm 2024 triển khai Nghị quyết 106/2023/QH15 thí điểm chính sách đặc thù về đầu tư xây dựng công trình đường bộ do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Dau-tu/Nghi-quyet-16-NQ-CP-2024-trien-khai-Nghi-quyet-106-2023-QH15-xay-dung-cong-trinh-duong-bo-597107.aspx,Ban hành: 27/01/2024,27/01/2024
515,"Nghị quyết 969/NQ-UBTVQH15 năm 2024 hướng dẫn tổ chức hoạt động giải trình tại phiên họp Hội đồng Dân tộc, Ủy ban của Quốc hội do Ủy ban Thường vụ Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-969-NQ-UBTVQH15-2024-huong-dan-hoat-dong-giai-trinh-phien-hop-Hoi-dong-Dan-toc-598363.aspx,Ban hành: 25/01/2024,25/01/2024
516,"Nghị quyết 112/2024/QH15 sử dụng dự phòng chung, dự phòng nguồn ngân sách trung ương của Kế hoạch đầu tư công trung hạn giai đoạn 2021-2025 cho các Bộ, cơ quan trung ương, địa phương và Tập đoàn Điện lực Việt Nam do Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Dau-tu/Nghi-quyet-112-2024-QH15-su-dung-du-phong-chung-cho-cac-Bo-co-quan-trung-uong-dia-phuong-597929.aspx,Ban hành: 18/01/2024,18/01/2024
517,"Nghị quyết 111/2024/QH15 cơ chế, chính sách đặc thù thực hiện chương trình mục tiêu quốc gia do Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-111-2024-QH15-co-che-chinh-sach-dac-thu-thuc-hien-chuong-trinh-muc-tieu-quoc-gia-585206.aspx,Ban hành: 18/01/2024,18/01/2024
518,"Nghị quyết 13/NQ-CP năm 2024 trình Quốc hội dự thảo Nghị quyết về cơ chế, chính sách đặc thù thực hiện các chương trình mục tiêu quốc gia do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-13-NQ-CP-2024-du-thao-Nghi-quyet-co-che-dac-thu-cac-chuong-trinh-muc-tieu-quoc-gia-595188.aspx,Ban hành: 12/01/2024,12/01/2024
519,"Nghị quyết 12/NQ-CP năm 2024 thông qua Tờ trình và Đề án trình Ủy ban Thường vụ Quốc hội về thành lập, sắp xếp các phường thuộc thị xã Gò Công và thành lập thành phố Gò Công thuộc tỉnh Tiền Giang do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-12-NQ-CP-2024-thong-qua-De-an-thanh-lap-thanh-pho-Go-Cong-Tien-Giang-595108.aspx,Ban hành: 12/01/2024,12/01/2024
520,Nghị quyết 11/NQ-CP năm 2024 Hội nghị Chính phủ với địa phương và Phiên họp Chính phủ thường kỳ tháng 12 năm 2023,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-11-NQ-CP-2024-Hoi-nghi-Chinh-phu-voi-dia-phuong-thuong-ky-thang-12-nam-2023-594761.aspx,Ban hành: 09/01/2024,09/01/2024
521,Nghị quyết 04/NQ-CP năm 2024 đồng ý về đoạn băng tải thuộc dự án xây dựng hệ thống băng tải vận chuyển than đá từ Lào về Việt Nam cắt qua đường biên giới Việt Nam - Lào do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Xay-dung-Do-thi/Nghi-quyet-04-NQ-CP-2024-doan-bang-tai-du-an-xay-dung-he-thong-van-chuyen-than-da-tu-Lao-595959.aspx,Ban hành: 05/01/2024,05/01/2024
522,"Nghị quyết 01/NQ-CP về nhiệm vụ, giải pháp chủ yếu thực hiện Kế hoạch phát triển kinh tế - xã hội và dự toán ngân sách Nhà nước năm 2024 do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Thuong-mai/Nghi-quyet-01-NQ-CP-2024-nhiem-vu-giai-phap-thuc-hien-phat-trien-kinh-te-xa-hoi-594739.aspx,Ban hành: 05/01/2024,05/01/2024
